"timeStamp";"validityLeft";"validityRight";"pupilLeft";"pupilRight";"block";"trial";"cue";"event"
700953;0;0;3.48;3.51;4;166;"valid";"baseline"
700970;0;0;3.52;3.5;4;166;"valid";"cue"
700987;0;0;3.55;3.48;4;166;"valid";"cue"
701003;0;0;3.53;3.51;4;166;"valid";"cue"
701020;0;0;3.52;3.5;4;166;"valid";"cue"
701037;0;0;3.49;3.51;4;166;"valid";"cue"
701053;0;0;3.54;3.54;4;166;"valid";"cue"
701070;0;0;3.51;3.53;4;166;"valid";"cue"
701087;0;0;3.55;3.53;4;166;"valid";"cue"
701103;0;0;3.5;3.51;4;166;"valid";"cue"
701120;0;0;3.56;3.51;4;166;"valid";"cue"
701137;0;0;3.54;3.51;4;166;"valid";"cue"
701153;0;0;3.56;3.48;4;166;"valid";"cue"
701170;0;0;3.53;3.52;4;166;"valid";"cue"
701187;0;0;3.58;3.54;4;166;"valid";"cue"
701203;0;0;3.56;3.56;4;166;"valid";"cue"
701220;0;0;3.58;3.55;4;166;"valid";"target"
701237;0;0;3.58;3.49;4;166;"valid";"target"
701253;0;0;3.56;3.54;4;166;"valid";"target"
701270;0;0;3.56;3.5;4;166;"valid";"target"
701287;0;0;3.55;3.5;4;166;"valid";"target"
701303;0;0;3.52;3.51;4;166;"valid";"target"
701320;0;0;3.56;3.49;4;166;"valid";"target"
701336;0;0;3.51;3.48;4;166;"valid";"target"
701353;0;0;3.54;3.51;4;166;"valid";"target"
701370;0;0;3.5;3.54;4;166;"valid";"target"
701386;0;0;3.49;3.54;4;166;"valid";"target"
701403;0;0;3.5;3.53;4;166;"valid";"target"
701420;0;0;3.34;3.52;4;166;"valid";"target"
701436;0;0;3.48;3.52;4;166;"valid";"target"
701453;0;0;3.49;3.46;4;166;"valid";"target"
701470;0;0;3.47;3.49;4;166;"valid";"target"
701486;0;0;3.48;3.45;4;166;"valid";"target"
701503;0;0;3.42;3.49;4;166;"valid";"target"
701520;0;0;3.46;3.47;4;166;"valid";"target"
701536;0;0;3.44;3.47;4;166;"valid";"target"
701553;0;0;3.47;3.47;4;166;"valid";"target"
701570;0;0;3.42;3.45;4;166;"valid";"target"
701586;0;0;3.47;3.44;4;166;"valid";"target"
701603;0;0;3.42;3.45;4;166;"valid";"target"
701620;0;0;3.42;3.45;4;166;"valid";"target"
701636;0;0;3.41;3.45;4;166;"valid";"target"
701653;0;0;3.44;3.43;4;166;"valid";"target"
701670;0;0;3.45;3.42;4;166;"valid";"target"
701686;0;0;3.41;3.39;4;166;"valid";"target"
701703;0;0;3.35;3.46;4;166;"valid";"target"
701720;0;0;3.39;3.45;4;166;"valid";"target"
701736;0;0;3.35;3.47;4;166;"valid";"target"
701753;0;0;3.32;3.4;4;166;"valid";"target"
701770;0;0;3.32;3.37;4;166;"valid";"target"
701786;0;0;3.35;3.41;4;166;"valid";"target"
701803;0;0;3.29;3.34;4;166;"valid";"target"
701820;0;0;3.3;3.36;4;166;"valid";"target"
701836;0;0;3.26;3.37;4;166;"valid";"target"
701853;0;0;3.29;3.32;4;166;"valid";"target"
701869;0;0;3.28;3.29;4;166;"valid";"target"
701886;0;0;3.3;3.32;4;166;"valid";"target"
701903;0;0;3.27;3.35;4;166;"valid";"target"
701919;0;0;3.26;3.3;4;166;"valid";"target"
701936;0;0;3.22;3.28;4;166;"valid";"target"
701953;0;0;3.24;3.3;4;166;"valid";"target"
701969;0;0;3.22;3.28;4;166;"valid";"target"
701986;0;0;3.28;3.23;4;166;"valid";"target"
702003;0;0;3.27;3.27;4;166;"valid";"target"
702019;0;0;3.24;3.24;4;166;"valid";"target"
702036;0;0;3.23;3.29;4;166;"valid";"target"
702053;0;0;3.19;3.24;4;166;"valid";"target"
702069;0;0;3.2;3.24;4;166;"valid";"target"
702086;0;0;3.17;3.24;4;166;"valid";"target"
702103;0;0;3.13;3.22;4;166;"valid";"target"
702119;0;0;3.16;3.24;4;166;"valid";"target"
702136;0;0;3.13;3.22;4;166;"valid";"target"
702153;0;0;3.15;3.2;4;166;"valid";"target"
702169;0;0;3.15;3.2;4;166;"valid";"target"
702186;0;0;3.13;3.22;4;166;"valid";"target"
702203;0;0;3.14;3.14;4;166;"valid";"target"
702219;0;0;3.09;3.25;4;166;"valid";"target"
702236;0;0;3.09;3.19;4;166;"valid";"target"
702253;0;0;3.07;3.16;4;166;"valid";"target"
702269;0;0;3.09;3.19;4;166;"valid";"target"
702286;0;0;3.09;3.19;4;166;"valid";"target"
702303;0;0;3.14;3.2;4;166;"valid";"target"
702319;0;0;3.08;3.12;4;166;"valid";"target"
702336;0;0;3.08;3.14;4;166;"valid";"target"
702353;0;0;3.08;3.12;4;166;"valid";"target"
702369;0;0;3.08;3.16;4;166;"valid";"target"
702386;0;0;3.11;3.18;4;166;"valid";"target"
702402;0;0;3.09;3.17;4;166;"valid";"target"
702419;0;0;3.07;3.13;4;166;"valid";"target"
702436;0;0;3.08;3.16;4;166;"valid";"target"
702452;0;0;3.07;3.13;4;166;"valid";"target"
702469;0;0;3.1;3.16;4;166;"valid";"target"
702486;0;0;3.03;3.12;4;166;"valid";"target"
702502;0;0;3.02;3.09;4;166;"valid";"target"
702519;0;0;3.07;3.13;4;166;"valid";"target"
702536;0;0;3.08;3.09;4;166;"valid";"target"
702552;0;0;3.02;3.11;4;166;"valid";"target"
702569;0;0;3.04;3.11;4;166;"valid";"target"
702586;0;0;3;3.11;4;166;"valid";"target"
702602;0;0;3.04;3.11;4;166;"valid";"target"
702619;0;0;3.01;3.11;4;166;"valid";"target"
702636;0;0;3.07;3.13;4;166;"valid";"target"
702652;0;0;3.05;3.13;4;166;"valid";"target"
702669;0;0;3.03;3.1;4;166;"valid";"target"
702686;0;0;3.08;3.11;4;166;"valid";"target"
702702;0;0;3.05;3.1;4;166;"valid";"target"
702719;0;0;3.09;3.13;4;166;"valid";"target"
702736;0;0;3.05;3.13;4;166;"valid";"target"
702752;0;0;3.07;3.11;4;166;"valid";"target"
702769;0;0;3.12;3.13;4;166;"valid";"target"
702785;0;0;3.12;3.1;4;166;"valid";"target"
702802;0;0;3.1;3.13;4;166;"valid";"target"
702819;0;0;3.1;3.18;4;166;"valid";"target"
702835;0;0;3.12;3.12;4;166;"valid";"target"
702852;0;0;3.12;3.12;4;166;"valid";"target"
702869;0;0;3.11;3.09;4;166;"valid";"target"
702885;0;0;3.15;3.09;4;166;"valid";"target"
702902;0;0;3.07;3.08;4;166;"valid";"target"
702919;0;0;3.09;3.14;4;166;"valid";"target"
702935;0;0;3.07;3.1;4;166;"valid";"target"
702952;0;0;3.06;3.11;4;166;"valid";"target"
702969;0;0;3.05;3.1;4;166;"valid";"target"
702985;0;0;3.08;3.14;4;166;"valid";"target"
703002;0;0;3.13;3.14;4;166;"valid";"target"
703019;0;0;3.06;3.16;4;166;"valid";"target"
703035;0;0;3.06;3.12;4;166;"valid";"target"
703052;0;0;3.07;3.1;4;166;"valid";"target"
703069;0;0;3.06;3.14;4;166;"valid";"target"
703085;0;0;3.03;3.14;4;166;"valid";"target"
703102;0;0;3.08;3.09;4;166;"valid";"target"
703119;0;0;3.04;3.1;4;166;"valid";"target"
703135;0;0;3.05;3.04;4;166;"valid";"target"
703152;0;0;3.06;3.08;4;166;"valid";"target"
703169;0;0;3.08;3.08;4;166;"valid";"target"
703185;0;0;3.06;3.09;4;166;"valid";"target"
703202;0;0;3.05;3.07;4;166;"valid";"target"
703219;0;0;3.04;3.08;4;167;"invalid";"baseline"
703235;0;0;3.09;3.06;4;167;"invalid";"baseline"
703252;0;0;3.02;3.08;4;167;"invalid";"baseline"
703269;0;0;3.02;3.11;4;167;"invalid";"baseline"
703285;0;0;3.08;3.06;4;167;"invalid";"baseline"
703302;0;0;3.06;3.09;4;167;"invalid";"baseline"
703318;0;0;3.02;3.1;4;167;"invalid";"baseline"
703335;0;0;3.11;3.02;4;167;"invalid";"baseline"
703352;0;0;3.04;3.12;4;167;"invalid";"baseline"
703368;0;0;3.06;3.07;4;167;"invalid";"baseline"
703385;0;0;3.07;3.08;4;167;"invalid";"baseline"
703402;0;0;3.09;3.04;4;167;"invalid";"baseline"
703418;0;0;3.05;3.11;4;167;"invalid";"baseline"
703435;0;0;3.07;3.01;4;167;"invalid";"baseline"
703452;0;0;3.08;2.99;4;167;"invalid";"baseline"
703468;0;0;3.08;3;4;167;"invalid";"baseline"
703485;0;0;3.08;3.03;4;167;"invalid";"baseline"
703502;0;0;3.08;3.08;4;167;"invalid";"baseline"
703518;0;0;3.11;3.03;4;167;"invalid";"baseline"
703535;0;0;3.1;3.07;4;167;"invalid";"baseline"
703552;0;0;3.06;3.1;4;167;"invalid";"baseline"
703568;0;0;3.13;3.03;4;167;"invalid";"baseline"
703585;0;0;3.15;3.05;4;167;"invalid";"baseline"
703602;0;0;3.12;3.04;4;167;"invalid";"baseline"
703618;0;0;3.08;3.09;4;167;"invalid";"baseline"
703635;0;0;3.08;3.09;4;167;"invalid";"baseline"
703652;0;0;3.1;3.05;4;167;"invalid";"baseline"
703668;0;0;3.15;3.05;4;167;"invalid";"baseline"
703685;0;0;3.18;3.1;4;167;"invalid";"baseline"
703702;0;0;3.06;3.11;4;167;"invalid";"baseline"
703718;0;0;3.18;3.11;4;167;"invalid";"baseline"
703735;0;0;3.14;3.05;4;167;"invalid";"baseline"
703752;0;0;3.13;3.09;4;167;"invalid";"baseline"
703768;0;0;3.16;3.06;4;167;"invalid";"baseline"
703785;0;0;3.16;3.12;4;167;"invalid";"baseline"
703802;0;0;3.2;3.11;4;167;"invalid";"baseline"
703818;0;0;3.2;3.14;4;167;"invalid";"baseline"
703835;0;0;3.22;3.13;4;167;"invalid";"baseline"
703851;0;0;3.17;3.12;4;167;"invalid";"baseline"
703868;0;0;3.25;3.16;4;167;"invalid";"baseline"
703885;0;0;3.22;3.15;4;167;"invalid";"baseline"
703901;0;0;3.22;3.14;4;167;"invalid";"baseline"
703918;0;0;3.24;3.17;4;167;"invalid";"baseline"
703935;0;0;3.28;3.21;4;167;"invalid";"baseline"
703951;0;0;3.26;3.16;4;167;"invalid";"baseline"
703968;0;0;3.23;3.17;4;167;"invalid";"baseline"
703985;0;0;3.25;3.19;4;167;"invalid";"baseline"
704001;0;0;3.27;3.22;4;167;"invalid";"baseline"
704018;0;0;3.24;3.22;4;167;"invalid";"baseline"
704035;0;0;3.29;3.17;4;167;"invalid";"baseline"
704051;0;0;3.28;3.14;4;167;"invalid";"baseline"
704068;0;0;3.31;3.2;4;167;"invalid";"baseline"
704085;0;0;3.29;3.21;4;167;"invalid";"baseline"
704101;0;0;3.28;3.21;4;167;"invalid";"baseline"
704118;0;0;3.27;3.24;4;167;"invalid";"baseline"
704135;0;0;3.28;3.28;4;167;"invalid";"baseline"
704151;0;0;3.26;3.19;4;167;"invalid";"baseline"
704168;0;0;3.29;3.3;4;167;"invalid";"baseline"
704184;0;0;3.28;3.18;4;167;"invalid";"baseline"
704201;0;0;3.28;3.24;4;167;"invalid";"baseline"
704218;0;0;3.25;3.22;4;167;"invalid";"baseline"
704234;0;0;3.23;3.24;4;167;"invalid";"baseline"
704251;0;0;3.25;3.22;4;167;"invalid";"baseline"
704268;0;0;3.27;3.23;4;167;"invalid";"baseline"
704284;0;0;3.21;3.18;4;167;"invalid";"baseline"
704301;0;0;3.23;3.17;4;167;"invalid";"baseline"
704318;0;0;3.27;3.2;4;167;"invalid";"baseline"
704334;0;0;3.22;3.23;4;167;"invalid";"baseline"
704351;0;0;3.24;3.21;4;167;"invalid";"baseline"
704368;0;0;3.22;3.2;4;167;"invalid";"baseline"
704384;0;0;3.21;3.22;4;167;"invalid";"baseline"
704401;0;0;3.2;3.21;4;167;"invalid";"baseline"
704418;0;0;3.2;3.19;4;167;"invalid";"baseline"
704434;0;0;3.21;3.22;4;167;"invalid";"baseline"
704451;0;0;3.25;3.2;4;167;"invalid";"baseline"
704468;0;0;3.22;3.18;4;167;"invalid";"baseline"
704484;0;0;3.25;3.24;4;167;"invalid";"baseline"
704501;0;0;3.23;3.23;4;167;"invalid";"baseline"
704518;0;0;3.26;3.19;4;167;"invalid";"baseline"
704534;0;0;3.22;3.26;4;167;"invalid";"baseline"
704551;0;0;3.21;3.24;4;167;"invalid";"baseline"
704568;0;0;2.96;3.22;4;167;"invalid";"baseline"
704584;4;0;NA;2.36;4;167;"invalid";"baseline"
704767;0;0;3.16;3.23;4;167;"invalid";"cue"
704784;0;0;3.14;3.3;4;167;"invalid";"cue"
704801;0;0;3.15;3.28;4;167;"invalid";"cue"
704817;0;0;3.26;3.32;4;167;"invalid";"cue"
704834;0;0;3.27;3.38;4;167;"invalid";"cue"
704851;0;0;3.34;3.36;4;167;"invalid";"cue"
704867;0;0;3.26;3.42;4;167;"invalid";"cue"
704884;0;0;3.32;3.38;4;167;"invalid";"cue"
704901;0;0;3.29;3.37;4;167;"invalid";"cue"
704917;0;0;3.27;3.38;4;167;"invalid";"cue"
704934;0;0;3.21;2.97;4;167;"invalid";"cue"
704951;0;0;3.06;2.96;4;167;"invalid";"cue"
704967;4;4;NA;NA;4;167;"invalid";"target"
704984;0;0;3.25;3.21;4;167;"invalid";"target"
705001;0;0;3.21;3.2;4;167;"invalid";"target"
705017;0;0;3.23;3.26;4;167;"invalid";"target"
705034;0;0;3.21;3.19;4;167;"invalid";"target"
705051;0;0;3.22;3.21;4;167;"invalid";"target"
705067;0;0;3.28;3.24;4;167;"invalid";"target"
705084;0;0;3.24;3.25;4;167;"invalid";"target"
705101;0;0;3.23;3.21;4;167;"invalid";"target"
705117;0;0;3.26;3.19;4;167;"invalid";"target"
705134;0;0;3.21;3.23;4;167;"invalid";"target"
705151;0;0;3.21;3.2;4;167;"invalid";"target"
705167;0;0;3.23;3.22;4;167;"invalid";"target"
705184;0;0;3.25;3.18;4;167;"invalid";"target"
705201;0;0;3.18;3.17;4;167;"invalid";"target"
705217;0;0;3.2;3.18;4;167;"invalid";"target"
705234;0;0;3.21;3.08;4;167;"invalid";"target"
705250;0;0;3.18;3.17;4;167;"invalid";"target"
705267;0;0;3.21;3.16;4;167;"invalid";"target"
705284;0;0;3.22;3.16;4;167;"invalid";"target"
705300;0;0;3.25;3.12;4;167;"invalid";"target"
705317;0;0;3.28;3.2;4;167;"invalid";"target"
705334;0;0;3.25;3.15;4;167;"invalid";"target"
705350;0;0;3.23;3.21;4;167;"invalid";"target"
705367;0;0;3.22;3.23;4;167;"invalid";"target"
705384;0;0;3.22;3.19;4;167;"invalid";"target"
705400;0;0;3.27;3.2;4;167;"invalid";"target"
705417;0;0;3.13;3.16;4;167;"invalid";"target"
705434;0;0;3.13;3.03;4;167;"invalid";"target"
705450;0;4;3.11;NA;4;167;"invalid";"target"
705467;0;0;3.28;3.23;4;167;"invalid";"target"
705484;0;0;3.27;3.26;4;167;"invalid";"target"
705500;0;0;3.3;3.26;4;167;"invalid";"target"
705517;0;0;3.3;3.24;4;167;"invalid";"target"
705534;0;0;3.3;3.26;4;167;"invalid";"target"
705550;0;0;3.29;3.24;4;167;"invalid";"target"
705567;0;0;3.3;3.28;4;167;"invalid";"target"
705583;0;0;3.3;3.32;4;167;"invalid";"target"
705600;0;0;3.24;3.26;4;167;"invalid";"target"
705617;0;0;3.27;3.26;4;167;"invalid";"target"
705633;0;0;3.24;3.27;4;167;"invalid";"target"
705650;0;0;3.3;3.28;4;167;"invalid";"target"
705667;0;0;3.26;3.29;4;167;"invalid";"target"
705683;0;0;3.25;3.29;4;167;"invalid";"target"
705700;0;0;3.26;3.25;4;167;"invalid";"target"
705717;0;0;3.22;3.26;4;167;"invalid";"target"
705733;0;0;3.23;3.29;4;167;"invalid";"target"
705750;0;0;3.26;3.27;4;167;"invalid";"target"
705767;0;0;3.23;3.22;4;167;"invalid";"target"
705783;0;0;3.22;3.28;4;167;"invalid";"target"
705800;0;0;3.22;3.22;4;167;"invalid";"target"
705817;0;0;3.2;3.27;4;167;"invalid";"target"
705833;0;0;3.23;3.24;4;167;"invalid";"target"
705850;0;0;3.23;3.25;4;167;"invalid";"target"
705867;0;0;3.21;3.28;4;167;"invalid";"target"
705883;0;0;3.18;3.25;4;167;"invalid";"target"
705900;0;0;3.2;3.18;4;167;"invalid";"target"
705917;0;0;3.22;3.2;4;167;"invalid";"target"
705933;0;0;3.19;3.2;4;167;"invalid";"target"
705950;0;0;3.16;3.19;4;167;"invalid";"target"
705967;0;0;3.21;3.22;4;167;"invalid";"target"
705983;0;0;3.19;3.16;4;167;"invalid";"target"
706000;0;0;3.19;3.17;4;167;"invalid";"target"
706017;0;0;3.15;3.17;4;167;"invalid";"target"
706033;0;0;3.14;3.18;4;167;"invalid";"target"
706050;0;0;3.16;3.18;4;167;"invalid";"target"
706067;0;0;3.18;3.18;4;167;"invalid";"target"
706083;0;0;3.18;3.17;4;167;"invalid";"target"
706100;0;0;3.18;3.17;4;167;"invalid";"target"
706116;0;0;3.15;3.18;4;167;"invalid";"target"
706133;0;0;3.2;3.21;4;167;"invalid";"target"
706150;0;0;3.19;3.18;4;167;"invalid";"target"
706166;0;0;3.18;3.18;4;167;"invalid";"target"
706183;0;0;3.19;3.17;4;167;"invalid";"target"
706200;0;0;3.14;3.18;4;167;"invalid";"target"
706216;0;0;3.08;3.2;4;167;"invalid";"target"
706233;0;0;3.11;3.22;4;167;"invalid";"target"
706250;0;0;3.16;3.17;4;167;"invalid";"target"
706266;0;0;3.18;3.18;4;167;"invalid";"target"
706283;0;0;3.16;3.17;4;167;"invalid";"target"
706300;0;0;3.21;3.18;4;167;"invalid";"target"
706316;0;0;3.18;3.18;4;167;"invalid";"target"
706333;0;0;3.15;3.23;4;167;"invalid";"target"
706350;0;0;3.17;3.24;4;167;"invalid";"target"
706366;0;0;3.2;3.22;4;167;"invalid";"target"
706383;0;0;3.17;3.2;4;167;"invalid";"target"
706400;0;0;3.16;3.19;4;167;"invalid";"target"
706416;0;0;3.14;3.16;4;167;"invalid";"target"
706433;0;0;3.19;3.16;4;167;"invalid";"target"
706450;0;0;3.19;3.19;4;167;"invalid";"target"
706466;0;0;3.19;3.14;4;167;"invalid";"target"
706483;0;0;3.11;3.16;4;167;"invalid";"target"
706500;0;0;3.1;3.19;4;167;"invalid";"target"
706516;0;0;3.17;3.14;4;167;"invalid";"target"
706533;0;0;3.12;3.12;4;167;"invalid";"target"
706550;0;0;3.1;3.13;4;167;"invalid";"target"
706566;0;0;3.12;3.15;4;167;"invalid";"target"
706583;0;0;3.17;3.13;4;167;"invalid";"target"
706600;0;0;3.15;3.18;4;167;"invalid";"target"
706616;0;0;3.2;3.13;4;167;"invalid";"target"
706633;0;0;3.23;3.18;4;167;"invalid";"target"
706649;0;0;3.2;3.2;4;167;"invalid";"target"
706666;0;0;3.19;3.22;4;167;"invalid";"target"
706683;0;0;3.23;3.17;4;167;"invalid";"target"
706699;0;0;3.23;3.17;4;167;"invalid";"target"
706716;0;0;3.19;3.21;4;167;"invalid";"target"
706733;0;0;3.19;3.19;4;167;"invalid";"target"
706749;0;0;3.18;3.24;4;167;"invalid";"target"
706766;0;0;3.24;3.19;4;167;"invalid";"target"
706783;0;0;3.21;3.21;4;167;"invalid";"target"
706799;0;0;3.16;3.2;4;167;"invalid";"target"
706816;0;0;3.19;3.19;4;167;"invalid";"target"
706833;0;0;3.17;3.2;4;167;"invalid";"target"
706849;0;0;3.21;3.2;4;167;"invalid";"target"
706866;0;0;3.18;3.19;4;167;"invalid";"target"
706883;0;0;3.18;3.2;4;167;"invalid";"target"
706899;0;0;3.22;3.23;4;167;"invalid";"target"
706916;0;0;3.18;3.18;4;167;"invalid";"target"
706933;0;0;3.17;3.17;4;167;"invalid";"target"
706949;0;0;3.19;3.16;4;167;"invalid";"target"
706966;0;0;3.16;3.21;4;168;"invalid";"baseline"
706983;0;0;3.13;3.16;4;168;"invalid";"baseline"
706999;0;0;3.17;3.19;4;168;"invalid";"baseline"
707016;0;0;3.17;3.17;4;168;"invalid";"baseline"
707033;0;0;3.17;3.16;4;168;"invalid";"baseline"
707049;0;0;3.1;3.15;4;168;"invalid";"baseline"
707066;0;0;3.15;3.17;4;168;"invalid";"baseline"
707082;0;0;3.23;3.18;4;168;"invalid";"baseline"
707099;0;0;3.19;3.16;4;168;"invalid";"baseline"
707116;0;0;3.08;3.24;4;168;"invalid";"baseline"
707132;0;0;3.17;3.12;4;168;"invalid";"baseline"
707149;0;0;3.17;3.16;4;168;"invalid";"baseline"
707166;0;0;3.14;3.14;4;168;"invalid";"baseline"
707182;0;0;3.12;3.19;4;168;"invalid";"baseline"
707199;0;0;3.16;3.14;4;168;"invalid";"baseline"
707216;0;0;3.16;3.14;4;168;"invalid";"baseline"
707232;0;0;3.16;3.12;4;168;"invalid";"baseline"
707249;0;0;3.15;3.12;4;168;"invalid";"baseline"
707266;0;0;3.17;3.13;4;168;"invalid";"baseline"
707282;0;0;3.16;3.16;4;168;"invalid";"baseline"
707299;0;0;3.11;3.08;4;168;"invalid";"baseline"
707316;0;0;3.14;3.11;4;168;"invalid";"baseline"
707332;0;0;3.16;3.07;4;168;"invalid";"baseline"
707349;0;0;3.16;3.1;4;168;"invalid";"baseline"
707366;0;0;3.11;3.09;4;168;"invalid";"baseline"
707382;0;0;3.07;3.12;4;168;"invalid";"baseline"
707399;0;0;3.11;3.05;4;168;"invalid";"baseline"
707416;0;0;3.06;3.11;4;168;"invalid";"baseline"
707432;0;0;3.09;3.11;4;168;"invalid";"baseline"
707449;0;0;3.11;3.06;4;168;"invalid";"baseline"
707466;0;0;3.16;3.09;4;168;"invalid";"baseline"
707482;0;0;3.16;3;4;168;"invalid";"baseline"
707499;0;0;3.15;3.04;4;168;"invalid";"baseline"
707515;0;0;3.14;3.05;4;168;"invalid";"baseline"
707532;0;0;3.11;3.01;4;168;"invalid";"baseline"
707549;0;0;3.13;3.03;4;168;"invalid";"baseline"
707565;0;0;3.11;2.98;4;168;"invalid";"baseline"
707582;0;0;3.11;3.06;4;168;"invalid";"baseline"
707599;0;0;3.16;3.05;4;168;"invalid";"baseline"
707615;0;0;3.17;3.08;4;168;"invalid";"baseline"
707632;0;0;3.09;3.09;4;168;"invalid";"baseline"
707649;0;0;3.17;3.07;4;168;"invalid";"baseline"
707665;0;0;3.11;3.05;4;168;"invalid";"baseline"
707682;0;0;3.08;3.04;4;168;"invalid";"baseline"
707699;0;0;3.12;3.03;4;168;"invalid";"baseline"
707715;0;0;3.12;3.05;4;168;"invalid";"baseline"
707732;0;0;3.17;3.02;4;168;"invalid";"baseline"
707749;0;0;3.09;3.01;4;168;"invalid";"baseline"
707765;0;0;2.93;3.01;4;168;"invalid";"baseline"
708015;0;0;3.06;3.15;4;168;"invalid";"baseline"
708032;0;0;3.11;3.16;4;168;"invalid";"baseline"
708048;0;0;3.09;3.37;4;168;"invalid";"baseline"
708065;4;4;NA;NA;4;168;"invalid";"baseline"
708082;0;0;3.07;3.17;4;168;"invalid";"baseline"
708098;0;0;3.1;3.25;4;168;"invalid";"baseline"
708115;0;0;3.09;3.18;4;168;"invalid";"baseline"
708132;0;0;3.1;3.19;4;168;"invalid";"baseline"
708148;0;0;3.14;3.02;4;168;"invalid";"baseline"
708165;0;0;3.12;3.04;4;168;"invalid";"baseline"
708182;0;0;3.11;3.05;4;168;"invalid";"baseline"
708198;0;0;3.13;3.06;4;168;"invalid";"baseline"
708215;0;0;3.1;3.08;4;168;"invalid";"baseline"
708232;0;0;3.17;3.15;4;168;"invalid";"baseline"
708248;0;0;3.14;3.1;4;168;"invalid";"baseline"
708265;0;0;3.21;3.13;4;168;"invalid";"baseline"
708282;0;0;3.14;3.11;4;168;"invalid";"baseline"
708298;0;0;3.19;3.12;4;168;"invalid";"baseline"
708315;0;0;3.18;3.16;4;168;"invalid";"baseline"
708332;0;0;3.2;3.12;4;168;"invalid";"baseline"
708348;0;0;3.19;3.16;4;168;"invalid";"baseline"
708365;0;0;3.21;3.14;4;168;"invalid";"baseline"
708382;0;0;3.25;3.19;4;168;"invalid";"baseline"
708398;0;0;3.22;3.18;4;168;"invalid";"baseline"
708415;0;0;3.22;3.17;4;168;"invalid";"baseline"
708432;0;0;3.23;3.24;4;168;"invalid";"baseline"
708448;0;0;3.21;3.19;4;168;"invalid";"baseline"
708465;0;0;3.2;3.23;4;168;"invalid";"cue"
708482;0;0;3.22;3.23;4;168;"invalid";"cue"
708498;0;0;3.23;3.19;4;168;"invalid";"cue"
708515;0;0;3.24;3.19;4;168;"invalid";"cue"
708532;0;0;3.28;3.2;4;168;"invalid";"cue"
708548;0;0;3.24;3.23;4;168;"invalid";"cue"
708565;0;0;3.26;3.26;4;168;"invalid";"target"
708581;0;0;3.28;3.28;4;168;"invalid";"target"
708598;0;0;3.26;3.21;4;168;"invalid";"target"
708615;0;0;3.26;3.38;4;168;"invalid";"target"
708631;0;0;3.26;3.19;4;168;"invalid";"target"
708798;0;0;3.38;3.45;4;168;"invalid";"target"
708815;0;0;3.41;3.49;4;168;"invalid";"target"
708831;0;0;3.43;3.52;4;168;"invalid";"target"
708848;4;4;NA;NA;4;168;"invalid";"target"
708865;0;0;3.31;3.31;4;168;"invalid";"target"
708881;0;0;3.3;3.27;4;168;"invalid";"target"
708898;0;0;3.31;3.31;4;168;"invalid";"target"
708915;0;0;3.3;3.33;4;168;"invalid";"target"
708931;0;0;3.3;3.38;4;168;"invalid";"target"
708948;0;0;3.31;3.49;4;168;"invalid";"target"
708964;0;0;3.31;3.47;4;168;"invalid";"target"
708981;0;0;3.28;3.35;4;168;"invalid";"target"
708998;0;0;3.27;3.4;4;168;"invalid";"target"
709015;0;0;3.32;3.24;4;168;"invalid";"target"
709031;0;0;3.34;3.27;4;168;"invalid";"target"
709048;0;0;3.31;3.21;4;168;"invalid";"target"
709064;0;0;3.27;3.22;4;168;"invalid";"target"
709081;0;0;3.29;3.28;4;168;"invalid";"target"
709098;0;0;3.29;3.25;4;168;"invalid";"target"
709114;0;0;3.28;3.29;4;168;"invalid";"target"
709131;0;0;3.29;3.25;4;168;"invalid";"target"
709148;0;0;3.3;3.24;4;168;"invalid";"target"
709164;0;0;3.28;3.24;4;168;"invalid";"target"
709181;0;0;3.27;3.29;4;168;"invalid";"target"
709198;0;0;3.27;3.25;4;168;"invalid";"target"
709214;0;0;3.3;3.25;4;168;"invalid";"target"
709231;0;0;3.28;3.29;4;168;"invalid";"target"
709248;0;0;3.31;3.25;4;168;"invalid";"target"
709264;0;0;3.28;3.25;4;168;"invalid";"target"
709281;0;0;3.3;3.23;4;168;"invalid";"target"
709298;0;0;3.29;3.28;4;168;"invalid";"target"
709314;0;0;3.28;3.26;4;168;"invalid";"target"
709331;0;0;3.25;3.23;4;168;"invalid";"target"
709348;0;0;3.25;3.24;4;168;"invalid";"target"
709364;0;0;3.28;3.24;4;168;"invalid";"target"
709381;0;0;3.25;3.21;4;168;"invalid";"target"
709398;0;0;3.27;3.23;4;168;"invalid";"target"
709414;0;0;3.25;3.22;4;168;"invalid";"target"
709431;0;0;3.22;3.2;4;168;"invalid";"target"
709447;0;0;3.24;3.18;4;168;"invalid";"target"
709464;0;0;3.22;3;4;168;"invalid";"target"
709481;0;0;3.36;2.94;4;168;"invalid";"target"
709497;4;4;NA;NA;4;168;"invalid";"target"
709514;0;0;3.22;3.22;4;168;"invalid";"target"
709531;0;0;3.24;3.2;4;168;"invalid";"target"
709547;0;0;3.24;3.21;4;168;"invalid";"target"
709564;0;0;3.25;3.27;4;168;"invalid";"target"
709581;0;0;3.26;3.27;4;168;"invalid";"target"
709597;0;0;3.28;3.24;4;168;"invalid";"target"
709614;0;0;3.25;3.23;4;168;"invalid";"target"
709631;0;0;3.21;3.22;4;168;"invalid";"target"
709647;0;0;3.22;3.23;4;168;"invalid";"target"
709664;0;0;3.25;3.26;4;168;"invalid";"target"
